주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자,제공기관코드,제공기관명
229-2-000004,문산고가다리,공영,노외,경기도 파주시 문산읍 문향로84번길 23,경기도 파주시 문산읍 선유리 957-31,40,1,미시행,평일+토요일+공휴일,09:00,18:00,00:00,23:59,00:00,23:59,유료,30,600,10,250,,9000,,현금+신용카드,경차 50프로 할인+장애인 차량 50프로 할인,경기도 파주시 도시관광공사,031-909-6305,37.85944143,126.7876502,Y,2026-04-17,4060000,경기도 파주시
229-2-000003,금촌통일시장,공영,노외,경기도 파주시 명동길 51,경기도 파주시 금촌동 323-4,132,3,미시행,평일+토요일+공휴일,09:00,22:00,00:00,23:59,00:00,23:59,유료,30,400,10,150,,7000,,현금+신용카드,경차 50프로 할인+장애인 차량 50프로 할인,경기도 파주시 도시관광공사,031-909-6305,37.76342884,126.7731888,Y,2026-04-17,4060000,경기도 파주시
229-2-000002,금촌3 공영,공영,노외,경기도 파주시 금빛로 4,경기도 파주시 금촌동 990-5,60,1,5부제,평일+토요일+공휴일,09:00,22:00,00:00,23:59,00:00,23:59,유료,30,600,10,250,,9000,,현금+신용카드,경차 50프로 할인+장애인 차량 50프로 할인,경기도 파주시 도시관광공사,031-909-6305,37.75136158,126.767767,Y,2026-04-17,4060000,경기도 파주시
229-2-000001,금촌2 공영,공영,노외,경기도 파주시 금빛로 28,경기도 파주시 금촌동 987-1,318,1,5부제,평일+토요일+공휴일,09:00,22:00,00:00,23:59,00:00,23:59,유료,30,600,10,250,,9000,90000,현금+신용카드,경차 50프로 할인+장애인 차량 50프로 할인,경기도 파주시 도시관광공사,031-909-6305,37.75222276,126.7671114,Y,2026-04-17,4060000,경기도 파주시
229-2-000041,문산2,공영,노외,경기도 파주시 문산읍 문향로39번길 51-1,경기도 파주시 문산읍 문산리 31-52,36,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,경기도 파주시청,031-940-4783,37.85460024,126.7829907,N,2026-04-17,4060000,경기도 파주시
227-1-000024,미사리대형차전용주차장,공영,노상,,경기도 하남시 신장동 281-1,26,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,,,,,,120000,신용카드,경차·장애인·유공자등 50프로 할인+(승용)월야간 20000원 월주간 30000원 주야간 40000원 (대형) 월야간 60000원 월주간 90000원 주야간 120000원,경기도 하남도시공사,031-791-9580,37.55288655,127.2127622,,2026-04-16,4040000,경기도 하남시
227-2-000021,감일제1공영주차장,공영,노외,,경기도 하남시 감이동 443-3,56,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,800,10,300,4,7000,70000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 40000원+월주간 50000원,경기도 하남도시공사,031-791-9580,37.508644,127.1549207,,2026-04-16,4040000,경기도 하남시
227-2-000022,감일제2공영주차장,공영,노외,,경기도 하남시 감일동 531-1,41,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,800,10,300,4,7000,70000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 40000원+월주간 50000원,경기도 하남도시공사,031-791-9580,37.50997319,127.162342,,2026-04-16,4040000,경기도 하남시
227-2-000023,감일제3공영주차장,공영,노외,,경기도 하남시 감이동 527-4,39,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,800,10,300,4,7000,70000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 40000원+월주간 50000원,경기도 하남도시공사,031-791-9580,37.50391055,127.1620865,,2026-04-16,4040000,경기도 하남시
227-2-000024,천현동꿈나무공원 공영주차장,공영,노외,경기도 하남시 신장로48번길 30,경기도 하남시 천현동 615,110,3,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,400,10,100,7,4000,40000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 20000원+월주간 30000원,경기도 하남도시공사,031-791-9580,37.5356027,127.2128853,,2026-04-16,4040000,경기도 하남시
227-1-000011,시립테니스장 주변 공영주차장,공영,노상,,경기도 하남시 신장동 534,69,2,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,혼합,0,,,,,,20000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 20000원+거주자우선주차장,경기도 하남도시공사,031-791-9580,37.54027343,127.2117248,,2026-04-16,4040000,경기도 하남시
227-2-000016,덕풍1동 주민센터,공영,노외,경기도 하남시 덕풍공원로 110,경기도 하남시 덕풍동 435-205,17,2,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,혼합,0,,,,,,20000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 20000원+거주자우선주차장,경기도 하남도시공사,031-791-9580,37.5351431,127.1984486,,2026-04-16,4040000,경기도 하남시
227-1-000020,하남프라자 주변,공영,노상,,경기도 하남시 덕풍동 745,57,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,경기도 하남시청,031-790-5650,37.55144574,127.2082961,,2026-04-16,4040000,경기도 하남시
227-1-000023,에코1단지 주변,공영,노상,경기도 하남시 하남대로802번길 5-6,경기도 하남시 신장동 563,40,2,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,800,10,300,4,7000,,,,이지스파크,1899-5498,37.5415464,127.2084973,,2026-04-16,4040000,경기도 하남시
227-2-000001,신장동 공영주차장,공영,노외,경기도 하남시 하남대로776번길 77,경기도 하남시 신장동 521-2,89,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,800,10,300,4,7000,70000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 40000원+월주간 50000원,경기도 하남도시공사,031-791-9580,37.541376,127.2142372,,2026-04-16,4040000,경기도 하남시
227-1-000008,덕풍1동 벽산블루밍 APT 이면도로,공영,노상,경기도 하남시 대성로 303-19,경기도 하남시 덕풍동 470-4,41,2,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,혼합,0,,,,,,20000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 20000원+거주자우선주차장,경기도 하남도시공사,031-791-9580,37.536451,127.205705,,2026-04-16,4040000,경기도 하남시
227-1-000009,한솔솔파크 이면도로,공영,노상,,경기도 하남시 덕풍동 332-38,50,2,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,혼합,0,,,,,,20000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 20000원+거주자우선주차장,경기도 하남도시공사,031-791-9580,37.54295453,127.2014651,,2026-04-16,4040000,경기도 하남시
227-1-000021,하남순복음교회 주변,공영,노상,경기도 하남시 신평로 9,경기도 하남시 덕풍동 512-4,8,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,경기도 하남시청,031-790-5650,37.534775,127.203219,,2026-04-16,4040000,경기도 하남시
227-2-000022,덕풍수리골 공영주차장,공영,노외,경기도 하남시 신장로228번길5,,69,2,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,600,10,200,7,6000,50000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 30000원+월주간40000원,경기도 하남도시공사,031-791-9580,37.54539276,127.1985073,,2026-04-16,4040000,경기도 하남시
227-2-000019,덕풍공원 제3공영주차장,공영,노외,경기도 하남시 덕풍공원로 70,경기도 하남시 덕풍동 435-202,213,3,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,400,10,100,7,4000,40000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 20000원+월주간 30000원,경기도 하남도시공사,031-791-9580,37.53700666,127.1975778,,2026-04-16,4040000,경기도 하남시
227-2-000027,신장동거주자우선주차장,공영,노외,,경기도 하남시 신장동 439-1,23,2,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,혼합,0,,,,,,20000,신용카드,장애인  50프로 할인,경기도 하남도시공사,031-791-9580,37.537636,127.208945,,2026-04-16,4040000,경기도 하남시
227-2-000020,하남덕풍 경기행복주택 공영주차장,공영,노외,경기도 하남시 덕풍동로 35,경기도 하남시 덕풍동 828,98,2,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,600,10,200,7,6000,50000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 30000원+월주간40000원,경기도 하남도시공사,031-791-9580,37.545792,127.2049512,,2026-04-16,4040000,경기도 하남시
227-1-000010,(구)국도43번호선공영주차장,공영,노상,,경기도 하남시 천현동 585,72,2,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,혼합,0,,,,,,20000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 20000원+거주자우선주차장,경기도 하남도시공사,031-791-9580,37.53354889,127.2141955,,2026-04-16,4040000,경기도 하남시
227-2-000025,남한산성등산로,공영,노외,,경기도 하남시 항동 488-11,78,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,경기도 하남시청,031-790-5650,37.496144,127.190002,,2026-04-16,4040000,경기도 하남시
227-1-000013,신장동 566번지 앞공영주차장,공영,노상,,경기도 하남시 신장동 566,25,2,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,혼합,0,,,,,,20000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 20000원+거주자우선주차장,경기도 하남도시공사,031-791-9580,37.542275,127.212708,,2026-04-16,4040000,경기도 하남시
227-2-000014,초이동 공영주차장,공영,노외,,경기도 하남시 초이동 78-4,26,2,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,혼합,0,,,,,,20000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 20000원+거주자우선주차장,경기도 하남도시공사,031-791-9580,37.54468255,127.1718222,,2026-04-16,4040000,경기도 하남시
227-1-000019,동일하이빌아파트 이면도로,공영,노상,,경기도 하남시 신장동 101-16,18,2,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,혼합,0,,,,,,20000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 20000원+거주자우선주차장,경기도 하남도시공사,031-791-9580,37.5415454,127.219208,,2026-04-16,4040000,경기도 하남시
227-2-000015,덕풍공원 제2공영주차장,공영,노외,경기도 하남시 덕풍공원로 100,경기도 하남시 덕풍동 435-208,199,3,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,400,10,100,7,4000,40000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 20000원+월주간 30000원,경기도 하남도시공사,031-791-9580,37.53609332,127.1993982,,2026-04-16,4040000,경기도 하남시
227-1-000017,역말중앙길,공영,노상,,경기도 하남시 덕풍동 523-3,13,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,경기도 하남시청,031-790-5650,37.53328311,127.2003496,,2026-04-16,4040000,경기도 하남시
227-1-000018,대명아파트 이면도로,공영,노상,,경기도 하남시 신장동 73-4,8,2,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,혼합,0,,,,,,20000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 20000원+거주자우선주차장,경기도 하남도시공사,031-791-9580,37.542958,127.222004,,2026-04-16,4040000,경기도 하남시
227-1-000006,현충탑 진입로,공영,노상,,경기도 하남시 창우동 272-16,95,3,미시행,평일+토요일+공휴일,08:00,16:00,08:00,16:00,08:00,16:00,혼합,0,,,,,2000,,신용카드,경차·장애인·유공자등 50프로 할인,경기도 하남도시공사,031-791-9580,37.535104,127.230025,,2026-04-16,4040000,경기도 하남시
227-2-000002,덕풍공원 제1공영주차장,공영,노외,경기도 하남시 덕풍공원로 80,경기도 하남시 덕풍동 435-224,129,3,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,400,10,100,7,4000,40000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 20000원+월주간 30000원,경기도 하남도시공사,031-791-9580,37.53675111,127.2000934,,2026-04-16,4040000,경기도 하남시
227-2-000003,덕풍어린이공원 공영주차장,공영,노외,경기도 하남시 덕풍공원로 40-1,경기도 하남시 덕풍동 361-2,47,3,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,400,10,100,7,4000,40000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 20000원+월주간 30000원,경기도 하남도시공사,031-791-9580,37.539912,127.1973457,,2026-04-16,4040000,경기도 하남시
227-1-000004,덕풍동 거주자우선주차장(중3류10호),공영,노상,,경기도 하남시 덕풍동 370-142,36,2,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,혼합,0,,,,,,20000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 20000원+거주자우선주차장,경기도 하남도시공사,031-791-9580,37.53742929,127.1985967,,2026-04-16,4040000,경기도 하남시
227-1-000005,검단산로(창우동안말),공영,노상,,경기도 하남시 창우동 산2-2,16,2,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,혼합,0,,,,,,20000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 20000원+거주자우선주차장,경기도 하남도시공사,031-791-9580,37.5393332,127.2336389,,2026-04-16,4040000,경기도 하남시
227-2-000007,덕풍2동 주민센터(거주자우선주차장),공영,노외,경기도 하남시 덕풍공원로 12,경기도 하남시 덕풍동 693,17,2,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,혼합,0,,,,,,20000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 20000원+거주자우선주차장,경기도 하남도시공사,031-791-9580,37.542247,127.198104,,2026-04-16,4040000,경기도 하남시
227-2-000026,덕풍소공원 공영주차장,공영,노외,,경기도 하남시 덕풍동 285-58,18,2,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,600,10,200,7,6000,50000,신용카드,경차·장애인·유공자등 50프로 할인,경기도 하남도시공사,031-791-9580,37.54476252,127.205800,,2026-04-16,4040000,경기도 하남시
227-1-000025,대명강변타운아파트 남측도로,공영,노상,,경기도 하남시 신장동 107-57,18,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,경기도 하남시청,031-790-5650,37.54034814,127.2217879,,2026-04-16,4040000,경기도 하남시
227-1-000026,초광산단로 공영주차장,공영,노상,,경기도 하남시 초이동 642-2,21,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,,,,,,70000,신용카드,,경기도 하남도시공사,031-791-9580,37.52834116,127.1689272,,2026-04-16,4040000,경기도 하남시
227-2-000028,덕풍스포츠센터 공영주차장,공영,노외,,경기도 하남시 덕풍동 426-10,30,1,5부제,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,혼합,0,,,,,,40000,신용카드,경차·장애인·유공자등 50프로 할인+(승용)월야간 20000원 월주간 30000원 주야간 40000원 (대형) 월야간 60000원 월주간 90000원 주야간 120000원,경기도 하남도시공사,031-791-9580,37.537754291,127.2029535727,,2026-04-16,4040000,경기도 하남시
223-2-000046,갈곶동 임시공영주차장,공영,노외,,경기도 오산시  갈곶동 159-3,6,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,경기도 오산시청,031-8036-6793,37.13125021,127.069999,N,2026-04-17,4000000,경기도 오산시
223-2-000045,오산역 임시공영주차장,공영,노외,,경기도 오산시  오산동 637-26,200,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,경기도 오산시청,031-8036-6793,37.14656243,127.0657318419,N,2026-04-17,4000000,경기도 오산시
223-2-000044,남촌동 임시공영주차장,공영,노외,,경기도 오산시 청학동14,22,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,경기도 오산시청,031-8036-6793,37.15414653,127.0637113,N,2026-04-17,4000000,경기도 오산시
223-2-000043,남촌마을 공영주차장,공영,노외,,경기도 오산시 오산동 609-47,26,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,경기도 오산시청,031-8036-6793,37.14774385,127.0648152,N,2026-04-17,4000000,경기도 오산시
223-2-000041,대원동 제2공영주차장,공영,노외,,경기도 오산시 원동 404-12,34,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,경기도 오산시청,031-8036-6793,37.13815345,127.0723257,N,2026-04-17,4000000,경기도 오산시
223-2-000040,운암2 노상주차장,공영,노외,,경기도 오산시 오산동 911-35,16,1,미시행,평일+토요일+공휴일,09:00,23:00,09:00,23:00,09:00,23:00,유료,60,0,10,200,,,,신용카드,경차·장애인 차량 50프로 할인,경기도 오산도시공사,031-371-1830,37.15632305,127.0764864,N,2026-04-17,4000000,경기도 오산시
